category,address,name,getName,getType,accessType,size,autodetectedSize,getSize,getVrom,sectionType,isDefined,isUserDeclared,isAutogenerated,isMaybeString,referenceCounter,overlayCategory,unknownSegment,isGot,isGotGlobal,isGotLocal,gotIndex,firstLoAccess,isAutogeneratedPad,isElfNotype
symbol,0x427710,None,func_00427710,@function,None,None,0x2F0,0x2F0,0x27710,.text,True,False,True,False,1,None,False,True,False,True,None,348,False,False
symbol,0x42775C,None,.L0042775C,@branchlabel,None,None,None,0x4,0x2775C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427798,None,.L00427798,@branchlabel,None,None,None,0x4,0x27798,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4277CC,None,.L004277CC,@branchlabel,None,None,None,0x4,0x277CC,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427800,None,.L00427800,@branchlabel,None,None,None,0x4,0x27800,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427838,None,.L00427838,@branchlabel,None,None,None,0x4,0x27838,.text,True,False,True,False,4,None,False,False,False,False,None,None,False,False
symbol,0x42784C,None,.L0042784C,@branchlabel,None,None,None,0x4,0x2784C,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x4278B4,None,.L004278B4,@branchlabel,None,None,None,0x4,0x278B4,.text,True,False,True,False,4,None,False,False,False,False,None,None,False,False
symbol,0x4278EC,None,.L004278EC,@branchlabel,None,None,None,0x4,0x278EC,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4278FC,None,.L004278FC,@branchlabel,None,None,None,0x4,0x278FC,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4279A0,None,.L004279A0,@branchlabel,None,None,None,0x4,0x279A0,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x4279D0,None,.L004279D0,@branchlabel,None,None,None,0x4,0x279D0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4279E0,None,.L004279E0,@branchlabel,None,None,None,0x4,0x279E0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4279E4,None,.L004279E4,@branchlabel,None,None,None,0x4,0x279E4,.text,True,False,True,False,5,None,False,False,False,False,None,None,False,False
symbol,0x427A00,None,func_00427A00,@function,None,None,0x1D0,0x1D0,0x27A00,.text,True,False,True,False,1,None,False,True,False,True,None,204,False,False
symbol,0x427A58,None,.L00427A58,@branchlabel,None,None,None,0x4,0x27A58,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427A60,None,.L00427A60,@branchlabel,None,None,None,0x4,0x27A60,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427A8C,None,.L00427A8C,@branchlabel,None,None,None,0x4,0x27A8C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427AAC,None,.L00427AAC,@branchlabel,None,None,None,0x4,0x27AAC,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x427B00,None,.L00427B00,@branchlabel,None,None,None,0x4,0x27B00,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427B28,None,.L00427B28,@jumptablelabel,None,None,None,0x4,0x27B28,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x427B38,None,.L00427B38,@jumptablelabel,None,None,None,0x4,0x0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427B48,None,.L00427B48,@jumptablelabel,None,None,None,0x4,0x0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427B58,None,.L00427B58,@jumptablelabel,None,None,None,0x4,0x0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427B68,None,.L00427B68,@jumptablelabel,None,None,None,0x4,0x0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427B78,None,.L00427B78,@jumptablelabel,None,None,None,0x4,0x0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427B88,None,.L00427B88,@jumptablelabel,None,None,None,0x4,0x0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427B98,None,.L00427B98,@jumptablelabel,None,None,None,0x4,0x0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427BB4,None,.L00427BB4,@branchlabel,None,None,None,0x4,0x27BB4,.text,True,False,True,False,4,None,False,False,False,False,None,None,False,False
symbol,0x427BD0,elf32_getshdr,elf32_getshdr,@function,None,0x7C,0x7C,0x7C,0x27BD0,.text,True,True,False,False,0,None,False,True,True,False,128,None,False,False
symbol,0x427BF0,None,.L00427BF0,@branchlabel,None,None,None,0x4,0x27BF0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427BF8,None,.L00427BF8,@branchlabel,None,None,None,0x4,0x27BF8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427C2C,None,.L00427C2C,@branchlabel,None,None,None,0x4,0x27C2C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427C40,None,.L00427C40,@branchlabel,None,None,None,0x4,0x27C40,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x427C4C,_elf64_getshdr,_elf64_getshdr,@function,None,0x7C,0x84,0x7C,0x27C4C,.text,True,True,False,False,0,None,False,False,False,False,None,None,False,False
symbol,0x427C6C,None,.L00427C6C,@branchlabel,None,None,None,0x4,0x27C6C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427C74,None,.L00427C74,@branchlabel,None,None,None,0x4,0x27C74,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427CA8,None,.L00427CA8,@branchlabel,None,None,None,0x4,0x27CA8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427CBC,None,.L00427CBC,@branchlabel,None,None,None,0x4,0x27CBC,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x427CD0,elf_kind,elf_kind,@function,None,0x28,0x30,0x28,0x27CD0,.text,True,True,False,False,0,None,False,True,True,False,129,None,False,False
symbol,0x427CEC,None,.L00427CEC,@branchlabel,None,None,None,0x4,0x27CEC,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427D00,_elf_vm,_elf_vm,@function,None,0x4BC,0x4BC,0x4BC,0x27D00,.text,True,True,False,False,0,None,False,True,True,False,130,None,False,False
symbol,0x427D54,None,.L00427D54,@branchlabel,None,None,None,0x4,0x27D54,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427D68,None,.L00427D68,@branchlabel,None,None,None,0x4,0x27D68,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427D8C,None,.L00427D8C,@branchlabel,None,None,None,0x4,0x27D8C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427D98,None,.L00427D98,@branchlabel,None,None,None,0x4,0x27D98,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427DA0,None,.L00427DA0,@branchlabel,None,None,None,0x4,0x27DA0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427DCC,None,.L00427DCC,@branchlabel,None,None,None,0x4,0x27DCC,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427DF4,None,.L00427DF4,@branchlabel,None,None,None,0x4,0x27DF4,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x427E90,None,.L00427E90,@branchlabel,None,None,None,0x4,0x27E90,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427EA4,None,.L00427EA4,@branchlabel,None,None,None,0x4,0x27EA4,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427EB0,None,.L00427EB0,@branchlabel,None,None,None,0x4,0x27EB0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427EBC,None,.L00427EBC,@branchlabel,None,None,None,0x4,0x27EBC,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427EC8,None,.L00427EC8,@branchlabel,None,None,None,0x4,0x27EC8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427EE0,None,.L00427EE0,@branchlabel,None,None,None,0x4,0x27EE0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427EF0,None,.L00427EF0,@branchlabel,None,None,None,0x4,0x27EF0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427F08,None,.L00427F08,@branchlabel,None,None,None,0x4,0x27F08,.text,True,False,True,False,3,None,False,False,False,False,None,None,False,False
symbol,0x427F50,None,.L00427F50,@branchlabel,None,None,None,0x4,0x27F50,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427F9C,None,.L00427F9C,@branchlabel,None,None,None,0x4,0x27F9C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427FE8,None,.L00427FE8,@branchlabel,None,None,None,0x4,0x27FE8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x427FFC,None,.L00427FFC,@branchlabel,None,None,None,0x4,0x27FFC,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x428010,None,.L00428010,@branchlabel,None,None,None,0x4,0x28010,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428028,None,.L00428028,@branchlabel,None,None,None,0x4,0x28028,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428048,None,.L00428048,@branchlabel,None,None,None,0x4,0x28048,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428068,None,.L00428068,@branchlabel,None,None,None,0x4,0x28068,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428080,None,.L00428080,@branchlabel,None,None,None,0x4,0x28080,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428084,None,.L00428084,@branchlabel,None,None,None,0x4,0x28084,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x42809C,None,.L0042809C,@branchlabel,None,None,None,0x4,0x2809C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4280C8,None,.L004280C8,@branchlabel,None,None,None,0x4,0x280C8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4280F8,None,.L004280F8,@branchlabel,None,None,None,0x4,0x280F8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428144,None,.L00428144,@branchlabel,None,None,None,0x4,0x28144,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428190,None,.L00428190,@branchlabel,None,None,None,0x4,0x28190,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4281A4,None,.L004281A4,@branchlabel,None,None,None,0x4,0x281A4,.text,True,False,True,False,3,None,False,False,False,False,None,None,False,False
symbol,0x4281A8,None,.L004281A8,@branchlabel,None,None,None,0x4,0x281A8,.text,True,False,True,False,8,None,False,False,False,False,None,None,False,False
symbol,0x4281BC,_elf_inmap,_elf_inmap,@function,None,0x2F4,0x2F4,0x2F4,0x281BC,.text,True,True,False,False,0,None,False,True,True,False,131,None,False,False
symbol,0x428220,None,.L00428220,@branchlabel,None,None,None,0x4,0x28220,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x42823C,None,.L0042823C,@branchlabel,None,None,None,0x4,0x2823C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428258,None,.L00428258,@branchlabel,None,None,None,0x4,0x28258,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428284,None,.L00428284,@branchlabel,None,None,None,0x4,0x28284,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428328,None,.L00428328,@branchlabel,None,None,None,0x4,0x28328,.text,True,False,True,False,3,None,False,False,False,False,None,None,False,False
symbol,0x428340,None,.L00428340,@branchlabel,None,None,None,0x4,0x28340,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428368,None,.L00428368,@branchlabel,None,None,None,0x4,0x28368,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428380,None,.L00428380,@branchlabel,None,None,None,0x4,0x28380,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4283B8,None,.L004283B8,@branchlabel,None,None,None,0x4,0x283B8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428400,None,.L00428400,@branchlabel,None,None,None,0x4,0x28400,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428438,None,.L00428438,@branchlabel,None,None,None,0x4,0x28438,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428490,None,.L00428490,@branchlabel,None,None,None,0x4,0x28490,.text,True,False,True,False,7,None,False,False,False,False,None,None,False,False
symbol,0x4284B0,_elf_unmap,_elf_unmap,@function,None,0x5C,0x60,0x5C,0x284B0,.text,True,True,False,False,0,None,False,True,True,False,132,None,False,False
symbol,0x4284FC,None,.L004284FC,@branchlabel,None,None,None,0x4,0x284FC,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x428510,_elf_getscn,_elf_getscn,@function,None,0xE4,0xF0,0xE4,0x28510,.text,True,True,False,False,0,None,False,True,True,False,134,None,False,False
symbol,0x42854C,None,.L0042854C,@branchlabel,None,None,None,0x4,0x2854C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x42857C,None,.L0042857C,@branchlabel,None,None,None,0x4,0x2857C,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x42858C,None,.L0042858C,@branchlabel,None,None,None,0x4,0x2858C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4285AC,None,.L004285AC,@branchlabel,None,None,None,0x4,0x285AC,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4285C0,None,.L004285C0,@branchlabel,None,None,None,0x4,0x285C0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4285D0,None,.L004285D0,@branchlabel,None,None,None,0x4,0x285D0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4285E0,None,.L004285E0,@branchlabel,None,None,None,0x4,0x285E0,.text,True,False,True,False,4,None,False,False,False,False,None,None,False,False
symbol,0x428600,None,func_00428600,@function,None,None,0xE0,0xE0,0x28600,.text,True,False,True,False,1,None,False,True,False,True,None,96,False,False
symbol,0x428630,None,.L00428630,@branchlabel,None,None,None,0x4,0x28630,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428638,None,.L00428638,@branchlabel,None,None,None,0x4,0x28638,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428678,None,.L00428678,@branchlabel,None,None,None,0x4,0x28678,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428680,None,.L00428680,@branchlabel,None,None,None,0x4,0x28680,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4286C0,None,.L004286C0,@branchlabel,None,None,None,0x4,0x286C0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4286C8,None,.L004286C8,@branchlabel,None,None,None,0x4,0x286C8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4286D8,None,.L004286D8,@branchlabel,None,None,None,0x4,0x286D8,.text,True,False,True,False,5,None,False,False,False,False,None,None,False,False
symbol,0x4286E0,None,func_004286E0,@function,None,None,0xA4,0xA4,0x286E0,.text,True,False,True,False,1,None,False,True,False,True,None,1180,False,False
symbol,0x428750,None,.L00428750,@branchlabel,None,None,None,0x4,0x28750,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x42877C,None,.L0042877C,@branchlabel,None,None,None,0x4,0x2877C,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x428784,None,func_00428784,@function,None,None,0x158,0x158,0x28784,.text,True,False,True,False,7,None,False,True,False,True,None,520,False,False
symbol,0x4287D0,None,.L004287D0,@branchlabel,None,None,None,0x4,0x287D0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428808,None,.L00428808,@branchlabel,None,None,None,0x4,0x28808,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428828,None,.L00428828,@branchlabel,None,None,None,0x4,0x28828,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428848,None,.L00428848,@branchlabel,None,None,None,0x4,0x28848,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428854,None,.L00428854,@branchlabel,None,None,None,0x4,0x28854,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4288C0,None,.L004288C0,@branchlabel,None,None,None,0x4,0x288C0,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4288C8,None,.L004288C8,@branchlabel,None,None,None,0x4,0x288C8,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x4288DC,_elf_armem,_elf_armem,@function,None,0x4C8,0x4C8,0x4C8,0x288DC,.text,True,True,False,False,0,None,False,True,True,False,135,None,False,False
symbol,0x428930,None,.L00428930,@branchlabel,None,None,None,0x4,0x28930,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x42895C,None,.L0042895C,@branchlabel,None,None,None,0x4,0x2895C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428980,None,.L00428980,@branchlabel,None,None,None,0x4,0x28980,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428994,None,.L00428994,@branchlabel,None,None,None,0x4,0x28994,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4289C4,None,.L004289C4,@branchlabel,None,None,None,0x4,0x289C4,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428A50,None,.L00428A50,@branchlabel,None,None,None,0x4,0x28A50,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428A74,None,.L00428A74,@branchlabel,None,None,None,0x4,0x28A74,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x428A90,None,.L00428A90,@branchlabel,None,None,None,0x4,0x28A90,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428AB0,None,.L00428AB0,@branchlabel,None,None,None,0x4,0x28AB0,.text,True,False,True,False,3,None,False,False,False,False,None,None,False,False
symbol,0x428AB8,None,.L00428AB8,@branchlabel,None,None,None,0x4,0x28AB8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428B30,None,.L00428B30,@branchlabel,None,None,None,0x4,0x28B30,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428B44,None,.L00428B44,@branchlabel,None,None,None,0x4,0x28B44,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x428B54,None,.L00428B54,@branchlabel,None,None,None,0x4,0x28B54,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x428B6C,None,.L00428B6C,@branchlabel,None,None,None,0x4,0x28B6C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428BF8,None,.L00428BF8,@branchlabel,None,None,None,0x4,0x28BF8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428C00,None,.L00428C00,@branchlabel,None,None,None,0x4,0x28C00,.text,True,False,True,False,8,None,False,False,False,False,None,None,False,False
symbol,0x428C7C,None,.L00428C7C,@branchlabel,None,None,None,0x4,0x28C7C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428C84,None,.L00428C84,@branchlabel,None,None,None,0x4,0x28C84,.text,True,False,True,False,7,None,False,False,False,False,None,None,False,False
symbol,0x428CAC,None,.L00428CAC,@branchlabel,None,None,None,0x4,0x28CAC,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x428CB8,None,.L00428CB8,@branchlabel,None,None,None,0x4,0x28CB8,.text,True,False,True,False,7,None,False,False,False,False,None,None,False,False
symbol,0x428D8C,None,.L00428D8C,@branchlabel,None,None,None,0x4,0x28D8C,.text,True,False,True,False,4,None,False,False,False,False,None,None,False,False
symbol,0x428DA4,_elf_arinit,_elf_arinit,@function,None,0x378,0x37C,0x378,0x28DA4,.text,True,True,False,False,0,None,False,True,True,False,136,None,False,False
symbol,0x428E08,None,.L00428E08,@branchlabel,None,None,None,0x4,0x28E08,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428E98,None,.L00428E98,@branchlabel,None,None,None,0x4,0x28E98,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428F0C,None,.L00428F0C,@branchlabel,None,None,None,0x4,0x28F0C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428F98,None,.L00428F98,@branchlabel,None,None,None,0x4,0x28F98,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x428FCC,None,.L00428FCC,@branchlabel,None,None,None,0x4,0x28FCC,.text,True,False,True,False,8,None,False,False,False,False,None,None,False,False
symbol,0x429048,None,.L00429048,@branchlabel,None,None,None,0x4,0x29048,.text,True,False,True,False,6,None,False,False,False,False,None,None,False,False
symbol,0x4290B8,None,.L004290B8,@branchlabel,None,None,None,0x4,0x290B8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4290CC,None,.L004290CC,@branchlabel,None,None,None,0x4,0x290CC,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4290DC,None,.L004290DC,@branchlabel,None,None,None,0x4,0x290DC,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4290E0,None,.L004290E0,@branchlabel,None,None,None,0x4,0x290E0,.text,True,False,True,False,4,None,False,False,False,False,None,None,False,False
symbol,0x429100,None,.L00429100,@branchlabel,None,None,None,0x4,0x29100,.text,True,False,True,False,10,None,False,False,False,False,None,None,False,False
symbol,0x429120,yywrap,yywrap,@function,None,0x8,0x10,0x8,0x29120,.text,True,True,False,False,0,None,False,True,True,False,137,None,False,False
symbol,0x429130,gethostsex,gethostsex,@function,None,0x30,0x30,0x30,0x29130,.text,True,True,False,False,0,None,False,True,True,False,138,None,False,False
symbol,0x429158,None,.L00429158,@branchlabel,None,None,None,0x4,0x29158,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x429160,None,func_00429160,@function,None,None,0x74,0x74,0x29160,.text,True,False,True,False,1,None,False,True,False,True,None,592,False,False
symbol,0x42919C,None,.L0042919C,@branchlabel,None,None,None,0x4,0x2919C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4291C0,None,.L004291C0,@branchlabel,None,None,None,0x4,0x291C0,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x4291CC,None,.L004291CC,@branchlabel,None,None,None,0x4,0x291CC,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4291D4,elf_get_ar_filename,elf_get_ar_filename,@function,None,0xE0,0xE0,0xE0,0x291D4,.text,True,True,False,False,0,None,False,False,False,False,None,None,False,False
symbol,0x429204,None,.L00429204,@branchlabel,None,None,None,0x4,0x29204,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x429210,None,.L00429210,@branchlabel,None,None,None,0x4,0x29210,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x42922C,None,.L0042922C,@branchlabel,None,None,None,0x4,0x2922C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x42925C,None,.L0042925C,@branchlabel,None,None,None,0x4,0x2925C,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x4292A4,None,.L004292A4,@branchlabel,None,None,None,0x4,0x292A4,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4292B4,allocldptr,allocldptr,@function,None,0x60,0x60,0x60,0x292B4,.text,True,True,False,False,0,None,False,True,True,False,139,None,False,False
symbol,0x429300,None,.L00429300,@branchlabel,None,None,None,0x4,0x29300,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x429314,ldopen,ldopen,@function,None,0x298,0x298,0x298,0x29314,.text,True,True,False,False,0,None,False,True,True,False,140,None,False,False
symbol,0x429384,None,.L00429384,@branchlabel,None,None,None,0x4,0x29384,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4293C4,None,.L004293C4,@branchlabel,None,None,None,0x4,0x293C4,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x429408,None,.L00429408,@branchlabel,None,None,None,0x4,0x29408,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x429428,None,.L00429428,@branchlabel,None,None,None,0x4,0x29428,.text,True,False,True,False,2,None,False,False,False,False,None,None,False,False
symbol,0x429450,None,.L00429450,@branchlabel,None,None,None,0x4,0x29450,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x429494,None,.L00429494,@branchlabel,None,None,None,0x4,0x29494,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x4294E8,None,.L004294E8,@branchlabel,None,None,None,0x4,0x294E8,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x42954C,None,.L0042954C,@branchlabel,None,None,None,0x4,0x2954C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x429564,None,.L00429564,@branchlabel,None,None,None,0x4,0x29564,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x429580,None,.L00429580,@branchlabel,None,None,None,0x4,0x29580,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x429598,None,.L00429598,@branchlabel,None,None,None,0x4,0x29598,.text,True,False,True,False,5,None,False,False,False,False,None,None,False,False
symbol,0x4295AC,__sgi_init_ldfile,__sgi_init_ldfile,@function,None,0x38,0x38,0x38,0x295AC,.text,True,True,False,False,0,None,False,False,False,False,None,None,False,False
symbol,0x4295E4,None,func_004295E4,@function,None,None,0x2D8,0x2D8,0x295E4,.text,True,False,True,False,3,None,False,True,False,True,None,436,False,False
symbol,0x429634,None,.L00429634,@branchlabel,None,None,None,0x4,0x29634,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x42967C,None,.L0042967C,@branchlabel,None,None,None,0x4,0x2967C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x429774,None,.L00429774,@branchlabel,None,None,None,0x4,0x29774,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x429798,None,.L00429798,@branchlabel,None,None,None,0x4,0x29798,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x42979C,None,.L0042979C,@branchlabel,None,None,None,0x4,0x2979C,.text,True,False,True,False,3,None,False,False,False,False,None,None,False,False
symbol,0x4297C4,None,.L004297C4,@branchlabel,None,None,None,0x4,0x297C4,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x42982C,None,.L0042982C,@branchlabel,None,None,None,0x4,0x2982C,.text,True,False,True,False,1,None,False,False,False,False,None,None,False,False
symbol,0x429844,None,.L00429844,@branchlabel,None,None,None,0x4,0x29844,.text,True,False,True,False,4,None,False,False,False,False,None,None,False,False
symbol,0x429860,None,.L00429860,@branchlabel,None,None,None,0x4,0x29860,.text,True,False,True,False,3,None,False,False,False,False,None,None,False,False
